t,x,y,hope,joy,satisfaction,fear
63,11.728983,4.0200176,0.2375,0.0,0.0,0.2275
64,12.230278,4.158134,0.23625,0.0,0.0,0.2275
65,12.665578,4.2102437,0.235,0.0,0.0,0.22625
66,12.825678,4.4274807,0.23375,0.0,0.0,0.225
67,12.820001,5.206987,0.2325,0.0,0.0,0.22375
68,12.820001,5.856831,0.23125,0.0,0.0,0.2225
69,12.820001,6.506557,0.23,0.0,0.0,0.22125
70,12.820001,7.155818,0.22875,0.0,0.0,0.22
71,12.820001,7.414765,0.325,0.0,0.0,0.21875
72,12.820001,7.414765,0.32375,0.0,0.0,0.2175
73,12.820001,7.414765,0.32125,0.0,0.0,0.2175
74,13.079988,7.414765,0.32,0.0,0.0,0.21625
75,13.42359,7.599217,0.31875,0.0,0.0,0.215
76,13.99626,7.9066367,0.3175,0.0,0.0,0.21375
77,14.339862,8.091088,0.315,0.0,0.0,0.2125
78,14.339862,8.091088,0.31375,0.0,0.0,0.21125
79,14.339862,8.091088,0.3125,0.0,0.0,0.21
80,14.339862,8.091088,0.31125,0.0,0.0,0.21
81,14.599849,8.091088,0.30875,0.0,0.0,0.20875
82,14.599849,8.091088,0.3075,0.0,0.0,0.2075
83,14.659679,8.206495,0.30625,0.0,0.0,0.20625
84,14.824876,8.424272,0.305,0.0,0.0,0.205
85,14.820005,8.942627,0.3025,0.0,0.0,0.20375
86,14.820005,9.329791,0.30125,0.0,0.0,0.20375
87,14.820005,9.329791,0.3,0.0,0.0,0.2025
88,14.820005,9.329791,0.29875,0.0,0.0,0.20125
89,14.820005,9.329791,0.2975,0.0,0.0,0.2
90,14.820005,9.589778,0.295,0.0,0.0,0.19875
91,14.820005,9.589778,0.29375,0.0,0.0,0.19875
92,14.820005,9.589778,0.2925,0.0,0.0,0.1975
93,14.820005,9.589778,0.29125,0.0,0.0,0.19625
94,14.820005,9.849765,0.29,0.0,0.0,0.195
95,14.44539,9.958152,0.28875,0.0,0.0,0.19375
96,14.420752,9.911508,0.28625,0.0,0.0,0.19375
97,14.420752,9.911508,0.285,0.0,0.0,0.1925
98,14.420752,9.911508,0.28375,0.0,0.0,0.19125
99,14.680739,9.911508,0.2825,0.0,0.0,0.19
100,14.680739,9.911508,0.28125,0.0,0.0,0.19
101,14.305012,10.015977,0.28,0.0,0.0,0.18875
102,13.804042,10.155269,0.27875,0.0,0.0,0.1875
103,13.17783,10.329385,0.2775,0.0,0.0,0.18625
104,13.170097,10.405851,0.275,0.0,0.0,0.18625
105,13.170097,10.435484,0.27375,0.0,0.0,0.185
106,13.170095,10.343624,0.2725,0.0,0.0,0.18375
107,13.170095,10.404638,0.27125,0.0,0.0,0.1825
108,13.131561,10.782338,0.27,0.0,0.0,0.1825
109,12.907854,11.25173,0.26875,0.0,0.0,0.18125
110,12.820052,11.577119,0.2675,0.0,0.0,0.18
111,12.6419325,11.800446,0.26625,0.0,0.0,0.18
112,12.13851,11.820006,0.265,0.0,0.0,0.17875
113,11.778425,11.8201,0.26375,0.0,0.0,0.1775
114,11.778425,11.8201,0.2625,0.0,0.0,0.17625
115,11.778425,11.8201,0.26125,0.0,0.0,0.17625
116,11.518438,11.8201,0.26,0.0,0.0,0.175
117,11.166073,11.703522,0.25875,0.0,0.0,0.17375
118,10.792767,11.364584,0.2575,0.0,0.0,0.17375
119,10.612314,11.186259,0.25625,0.0,0.0,0.1725
120,10.0973625,11.179995,0.255,0.0,0.0,0.17125
121,9.708545,11.179995,0.2525,0.0,0.0,0.17125
122,9.42787,11.179995,0.25125,0.0,0.0,0.17
123,9.097979,11.495338,0.25,0.0,0.0,0.16875
124,8.726828,12.028915,0.24875,0.0,0.0,0.1675
125,8.726828,12.028915,0.2475,0.0,0.0,0.1675
126,8.726828,12.028915,0.24625,0.0,0.0,0.16625
127,8.9868145,12.028915,0.24625,0.0,0.0,0.165
128,8.931778,12.414993,0.245,0.0,0.0,0.165
129,8.876758,12.8005905,0.24375,0.0,0.0,0.16375
130,8.820014,13.315365,0.2425,0.0,0.0,0.16375
131,8.979922,13.618535,0.24125,0.0,0.0,0.1625
132,9.018828,13.81235,0.24,0.0,0.0,0.16125
133,8.960961,13.794831,0.23875,0.0,0.0,0.16125
134,8.819733,14.013115,0.2375,0.0,0.0,0.16
135,9.083683,14.300195,0.23625,0.0,0.0,0.15875
136,9.435617,14.682967,0.235,0.0,0.0,0.15875
137,9.806523,14.803442,0.23375,0.0,0.0,0.1575
138,10.301064,14.964074,0.2325,0.0,0.0,0.15625
139,10.795604,15.124707,0.23125,0.0,0.0,0.15625
140,11.290144,15.28534,0.23,0.0,0.0,0.155
141,11.649912,15.435843,0.22875,0.0,0.0,0.155
142,12.129603,15.636516,0.2275,0.0,0.0,0.15375
143,12.729218,15.887355,0.22625,0.0,0.0,0.1525
144,13.208909,16.088028,0.225,0.0,0.0,0.1525
145,13.640484,16.195477,0.225,0.0,0.0,0.15125
146,13.825356,16.534424,0.22375,0.0,0.0,0.15
147,13.8200035,16.924084,0.2225,0.0,0.0,0.15
148,13.8200035,16.924084,0.22125,0.0,0.0,0.14875
149,13.8200035,16.924084,0.22,0.0,0.0,0.14875
150,14.07999,16.924084,0.21875,0.0,0.0,0.1475
151,14.415601,17.122705,0.2175,0.0,0.0,0.1475
152,14.617673,17.185886,0.21625,0.0,0.0,0.14625
153,14.848595,17.539429,0.21625,0.0,0.0,0.145
154,14.966932,18.045752,0.215,0.0,0.0,0.145
155,15.056714,18.425257,0.21375,0.0,0.0,0.14375
156,15.176423,18.931263,0.2125,0.0,0.0,0.14375
157,15.176423,18.931263,0.21125,0.0,0.0,0.1425
158,15.176423,18.931263,0.21,0.0,0.0,0.14125
159,14.916436,18.931263,0.20875,0.0,0.0,0.14125
160,14.584532,19.136017,0.20875,0.0,0.0,0.14
161,14.141992,19.409021,0.2075,0.0,0.0,0.14
162,13.826808,19.63775,0.20625,0.0,0.0,0.13875
163,13.623137,19.809366,0.205,0.0,0.0,0.13875
164,13.109556,19.820143,0.20375,0.0,0.0,0.1375
165,12.719855,19.820004,0.20375,0.0,0.0,0.1375
166,12.719855,19.820004,0.2025,0.0,0.0,0.13625
167,12.719855,19.820004,0.20125,0.0,0.0,0.135
168,12.4598675,19.820004,0.2,0.0,0.0,0.135
169,12.267502,19.733526,0.19875,0.0,0.0,0.13375
170,12.1799,19.495575,0.1975,0.0,0.0,0.13375
171,12.179992,19.234888,0.1975,0.0,0.0,0.1325
172,12.179992,18.978165,0.19625,0.0,0.0,0.1325
173,12.179992,18.978165,0.195,0.0,0.0,0.13125
174,11.806484,18.866018,0.19375,0.0,0.0,0.13125
175,11.460364,18.820042,0.19375,0.0,0.0,0.13
176,11.182661,18.602053,0.1925,0.0,0.0,0.13
177,11.179996,18.085049,0.19125,0.0,0.0,0.12875
178,11.179996,17.696196,0.19,0.0,0.0,0.12875
179,11.181404,17.411268,0.19,0.0,0.0,0.1275
180,11.2978525,16.809675,0.18875,0.0,0.0,0.1275
181,11.376614,16.2957,0.1875,0.0,0.0,0.12625
182,11.455375,15.781726,0.18625,0.0,0.0,0.12625
183,11.180661,15.397476,0.18625,0.0,0.0,0.125
184,10.794122,15.049722,0.185,0.0,0.0,0.125
185,10.4094715,14.699841,0.18375,0.0,0.0,0.12375
186,9.928613,14.262539,0.1825,0.0,0.0,0.12375
187,9.640097,14.000158,0.1825,0.0,0.0,0.1225
188,9.392269,13.970075,0.18125,0.0,0.0,0.1225
189,9.327666,13.970075,0.18,0.0,0.0,0.12125
190,9.311657,13.970075,0.17875,0.0,0.0,0.12125
191,9.298124,13.970075,0.17875,0.0,0.0,0.12
192,9.038137,13.970075,0.1775,0.0,0.0,0.12
193,8.979986,13.51808,0.17625,0.0,0.0,0.11875
194,8.979987,13.0039425,0.17625,0.0,0.0,0.11875
195,8.979987,12.494641,0.175,0.0,0.0,0.1175
196,8.99319,11.999288,0.17375,0.0,0.0,0.1175
197,9.112216,11.7681465,0.1725,0.0,0.0,0.11625
198,9.179951,11.437295,0.1725,0.0,0.0,0.11625
199,9.229253,10.945559,0.17125,0.0,0.0,0.115
200,9.509939,10.674819,0.17,0.0,0.0,0.115
201,9.790627,10.404079,0.17,0.0,0.0,0.115
202,10.157452,10.271703,0.16875,0.0,0.0,0.11375
203,10.768828,10.051075,0.1675,0.0,0.0,0.11375
204,11.25793,9.874573,0.1675,0.0,0.0,0.1125
205,11.777389,9.859777,0.16625,0.0,0.0,0.1125
206,12.297152,9.844982,0.165,0.0,0.0,0.11125
207,12.946856,9.8264885,0.165,0.0,0.0,0.11125
208,13.336676,9.820003,0.16375,0.0,0.0,0.11
209,13.856249,9.820003,0.1625,0.0,0.0,0.11
210,14.374332,9.820003,0.1625,0.0,0.0,0.10875
211,14.756209,10.17291,0.16125,0.0,0.0,0.10875
212,15.042617,10.437591,0.16,0.0,0.0,0.10875
213,15.136729,10.527263,0.16,0.0,0.0,0.1075
214,15.22771,10.677579,0.15875,0.0,0.0,0.1075
215,15.468571,10.831809,0.15875,0.0,0.0,0.10625
216,16.11756,10.820383,0.1575,0.0,0.0,0.10625
217,16.767431,10.820002,0.15625,0.0,0.0,0.105
218,17.287079,10.820002,0.15625,0.0,0.0,0.105
219,17.519922,10.820002,0.155,0.0,0.0,0.105
220,17.851273,10.668457,0.15375,0.0,0.0,0.10375
221,18.39397,10.310773,0.15375,0.0,0.0,0.10375
222,18.828243,10.024802,0.1525,0.0,0.0,0.1025
223,18.936811,9.953309,0.1525,0.0,0.0,0.1025
224,18.936811,9.953309,0.15125,0.0,0.0,0.1025
225,19.31482,9.857417,0.15,0.0,0.0,0.10125
226,19.649847,9.801902,0.15,0.0,0.0,0.10125
227,19.649847,9.801902,0.14875,0.0,0.0,0.1
228,19.649847,9.801902,0.14875,0.0,0.0,0.1
229,19.909834,9.801902,0.1475,0.0,0.0,0.1
230,19.889675,9.412443,0.14625,0.0,0.0,0.09875
231,19.862795,8.893164,0.14625,0.0,0.0,0.09875
232,19.835918,8.3740425,0.145,0.0,0.0,0.0975
233,19.820005,7.9845834,0.145,0.0,0.0,0.0975
234,19.82,7.594608,0.14375,0.0,0.0,0.0975
235,19.820002,7.204634,0.14375,0.0,0.0,0.09625
236,19.820002,6.6846724,0.1425,0.0,0.0,0.09625
237,19.82,6.1647153,0.14125,0.0,0.0,0.095
238,19.82,5.6447673,0.14125,0.0,0.0,0.095
239,19.820002,5.254816,0.14,0.0,0.0,0.095
240,19.8201,4.864884,0.14,0.0,0.0,0.09375
241,19.820002,4.345076,0.13875,0.0,0.0,0.09375
242,19.820002,4.0853753,0.13875,0.0,0.0,0.09375
243,19.820002,3.695403,0.1375,0.0,0.0,0.0925
244,19.8201,3.305434,0.13625,0.0,0.0,0.0925
245,19.82,2.9154685,0.13625,0.0,0.0,0.09125
246,19.82,2.655494,0.135,0.0,0.0,0.09125
247,19.82,2.26554,0.135,0.0,0.0,0.09125
248,19.82,1.7456306,0.13375,0.0,0.0,0.09
249,19.820004,1.2258526,0.33125,0.0,0.0,0.09
250,19.820004,0.9662559,0.33,0.0,0.0,0.09
251,19.820004,0.9662559,0.3275,0.0,0.0,0.08875
252,19.82,1.3562255,0.32625,0.0,0.0,0.08875
253,19.820002,1.7461905,0.325,0.0,0.0,0.08875
254,19.82,2.2661335,0.3225,0.0,0.0,0.0875
255,19.82,2.7860503,0.32125,0.0,0.0,0.3125
256,19.82,3.3058703,0.32,0.0,0.0,0.31125
257,19.8201,3.5649745,0.31875,0.0,0.0,0.31
258,19.820002,3.9549499,0.31625,0.0,0.0,0.3075
259,19.82,4.474914,0.315,0.0,0.0,0.30625
260,19.820002,4.9948745,0.31375,0.0,0.0,0.305
261,19.82,5.384841,0.3125,0.0,0.0,0.30375
262,19.82,5.774803,0.31,0.0,0.0,0.30125
263,19.820002,6.1647577,0.30875,0.0,0.0,0.3
264,19.820002,6.554697,0.3075,0.0,0.0,0.29875
265,19.820002,7.0745416,0.30625,0.0,0.0,0.2975
266,19.820002,7.464119,0.30375,0.0,0.0,0.29625
267,19.820002,7.8540797,0.3025,0.0,0.0,0.29375
268,19.820002,8.374009,0.30125,0.0,0.0,0.2925
269,19.820002,8.893879,0.3,0.0,0.0,0.29125
270,19.820002,9.413333,0.29875,0.0,0.0,0.29
271,19.820002,9.413333,0.29625,0.0,0.0,0.28875
272,19.820002,9.413333,0.295,0.0,0.0,0.2875
273,19.820002,9.67332,0.29375,0.0,0.0,0.285
274,19.917645,10.050879,0.2925,0.0,0.0,0.28375
275,20.080383,10.680143,0.29125,0.0,0.0,0.2825
276,20.14548,10.9318495,0.29,0.0,0.0,0.28125
277,19.772438,11.045539,0.2875,0.0,0.0,0.28
278,19.399397,11.159229,0.31875,0.0,0.0,0.27875
279,19.399397,11.159229,0.3175,0.0,0.0,0.2775
280,19.399397,11.159229,0.315,0.0,0.0,0.27625
281,19.13941,11.159229,0.31375,0.0,0.0,0.275
282,19.13941,11.159229,0.3125,0.0,0.0,0.2725
283,19.13941,11.159229,0.31125,0.0,0.0,0.27125
284,18.879423,11.159229,0.30875,0.0,0.0,0.27
285,18.489672,11.172604,0.3075,0.0,0.0,0.26875
286,18.099926,11.179997,0.30625,0.0,0.0,0.2675
287,18.0031,11.181138,0.305,0.0,0.0,0.26625
288,18.134644,11.1789465,0.30375,0.0,0.0,0.265
289,18.130209,11.098587,0.30125,0.0,0.0,0.26375
290,18.005754,10.981902,0.3,0.0,0.0,0.2625
291,17.382713,10.97982,0.29875,0.0,0.0,0.26125
292,16.87026,10.979984,0.2975,0.0,0.0,0.26
293,16.239244,10.979984,0.29625,0.0,0.0,0.25875
294,15.74713,11.147903,0.29375,0.0,0.0,0.2575
295,15.37311,11.194881,0.2925,0.0,0.0,0.25625
296,15.291176,11.243386,0.29125,0.0,0.0,0.255
297,15.291176,11.243386,0.29,0.0,0.0,0.25375
298,15.291176,11.243386,0.28875,0.0,0.0,0.2525
299,15.031189,11.243386,0.2875,0.0,0.0,0.25125
300,15.1095085,11.347137,0.285,0.0,0.0,0.25
301,15.131862,11.736477,0.28375,0.0,0.0,0.24875
302,15.154215,12.125816,0.2825,0.0,0.0,0.2475
303,15.176568,12.514869,0.28125,0.0,0.0,0.24625
304,15.179994,13.162922,0.28,0.0,0.0,0.245
305,15.179994,13.522114,0.27875,0.0,0.0,0.24375
306,15.179994,13.522114,0.2775,0.0,0.0,0.2425
307,15.179994,13.522114,0.27625,0.0,0.0,0.24125
308,15.179994,13.522114,0.27375,0.0,0.0,0.24
309,15.179994,13.782101,0.2725,0.0,0.0,0.23875
310,15.179994,13.782101,0.27125,0.0,0.0,0.2375
311,15.550159,13.824598,0.27,0.0,0.0,0.23625
312,16.070097,13.820001,0.26875,0.0,0.0,0.235
313,16.59005,13.820001,0.2675,0.0,0.0,0.23375
314,16.980007,13.820001,0.26625,0.0,0.0,0.2325
315,17.49993,13.820001,0.265,0.0,0.0,0.23125
316,18.019766,13.820001,0.26375,0.0,0.0,0.23
317,18.409288,13.820001,0.2625,0.0,0.0,0.22875
318,18.465233,13.93734,0.26125,0.0,0.0,0.2275
319,18.626871,13.979912,0.26,0.0,0.0,0.2275
320,18.727757,13.979912,0.25875,0.0,0.0,0.22625
321,18.762579,13.979912,0.2575,0.0,0.0,0.225
322,18.77237,13.979912,0.25625,0.0,0.0,0.22375
323,19.032356,13.979912,0.255,0.0,0.0,0.2225
324,19.042439,14.043733,0.25375,0.0,0.0,0.22125
325,19.108528,14.109089,0.2525,0.0,0.0,0.22
326,19.172106,14.264517,0.25125,0.0,0.0,0.21875
327,19.170092,14.455922,0.25,0.0,0.0,0.2175
328,19.170092,14.476993,0.24875,0.0,0.0,0.2175
329,19.170092,14.499685,0.2475,0.0,0.0,0.21625
330,19.170092,14.499685,0.24625,0.0,0.0,0.215
331,19.170092,14.499685,0.245,0.0,0.0,0.21375
332,19.542881,14.385178,0.24375,0.0,0.0,0.2125
333,20.039936,14.232501,0.2425,0.0,0.0,0.21125
334,20.53699,14.079824,0.24125,0.0,0.0,0.21
335,21.034044,13.927148,0.24,0.0,0.0,0.21
336,21.531097,13.77447,0.23875,0.0,0.0,0.20875
337,21.903889,13.659963,0.2375,0.0,0.0,0.2075
338,22.400942,13.507286,0.23625,0.0,0.0,0.20625
339,22.613304,13.496799,0.235,0.0,0.0,0.205
340,22.830034,13.253157,0.23375,0.0,0.0,0.20375
341,22.824585,12.8632345,0.2325,0.0,0.0,0.20375
342,22.820002,12.343384,0.23125,0.0,0.0,0.2025
343,22.820002,11.953578,0.23,0.0,0.0,0.20125
344,22.820002,11.823723,0.22875,0.0,0.0,0.2
345,22.820002,11.823723,0.2275,0.0,0.0,0.19875
346,22.896257,11.718445,0.2275,0.0,0.0,0.19875
347,23.17347,11.444148,0.22625,0.0,0.0,0.1975
348,23.260368,11.275354,0.225,0.0,0.0,0.19625
349,23.702911,11.179995,0.22375,0.0,0.0,0.195
350,23.961916,11.179995,0.2225,0.0,0.0,0.19375
351,23.961916,11.179995,0.22125,0.0,0.0,0.19375
352,23.961916,11.179995,0.22,0.0,0.0,0.1925
353,23.961916,10.920008,0.21875,0.0,0.0,0.19125
354,23.995264,10.531455,0.2175,0.0,0.0,0.19
355,24.028614,10.142903,0.2175,0.0,0.0,0.19
356,24.073078,9.624834,0.21625,0.0,0.0,0.18875
357,24.117538,9.106979,0.215,0.0,0.0,0.325
358,24.161999,8.588909,0.21375,0.0,0.0,0.32375
359,24.17999,8.071294,0.2125,0.0,0.0,0.34375
360,24.115162,7.5582485,0.21125,0.0,0.0,0.3425
361,24.051838,7.1734433,0.21,0.0,0.0,0.3625
362,23.967407,6.66037,0.21,0.0,0.0,0.36125
363,23.904081,6.275565,0.20875,0.0,0.0,0.38125
364,23.820015,5.7624917,0.2075,0.0,0.0,0.37875
365,23.820015,5.4200296,0.20625,0.0,0.0,0.3775
366,23.820015,5.4200296,0.205,0.0,0.0,0.375
367,23.820015,5.4200296,0.20375,0.0,0.0,0.37375
368,23.820015,5.160043,0.20375,0.0,0.0,0.37125
369,23.347908,4.942126,0.2025,0.0,0.0,0.37
370,22.97037,4.8719587,0.20125,0.0,0.0,0.36875
371,22.321585,4.832739,0.25,0.0,0.0,0.36625
372,22.062073,4.820006,0.24875,0.0,0.0,0.365
373,22.062073,4.820006,0.2475,0.0,0.0,0.3625
374,22.423025,4.967644,0.24625,0.0,0.0,0.36125
375,22.78398,5.115282,0.245,0.0,0.0,0.35875
376,23.299513,5.179987,0.24375,0.0,0.0,0.3575
377,23.627747,5.1897736,0.2425,0.0,0.0,0.355
378,23.823242,5.5177555,0.24125,0.0,0.0,0.35375
379,23.859035,6.036496,0.24,0.0,0.0,0.39375
380,23.885881,6.4255514,0.23875,0.0,0.0,0.39125
381,23.891834,6.8154864,0.2375,0.0,0.0,0.4125
382,23.899773,7.3354,0.23625,0.0,0.0,0.41
383,23.905727,7.725335,0.235,0.0,0.0,0.43125
384,23.913666,8.245248,0.23375,0.0,0.0,0.42875
385,23.880089,8.764137,0.2325,0.0,0.0,0.45
386,23.846512,9.283026,0.2325,0.0,0.0,0.4475
387,23.820005,9.801914,0.23125,0.0,0.0,0.445
388,23.820005,10.319057,0.23,0.0,0.0,0.44375
389,23.793175,10.669683,0.22875,0.0,0.0,0.44125
390,23.566467,10.986999,0.2275,0.0,0.0,0.43875
391,23.287443,11.2569475,0.22625,0.0,0.0,0.43625
392,23.167759,11.604094,0.225,0.0,0.0,0.435
393,23.14051,12.253437,0.22375,0.0,0.0,0.4325
394,23.113846,12.772726,0.2225,0.0,0.0,0.43
395,23.087349,13.292025,0.22125,0.0,0.0,0.4275
396,23.060852,13.811323,0.22,0.0,0.0,0.42625
397,22.73511,14.0257435,0.22,0.0,0.0,0.42375
398,22.379498,14.193396,0.21875,0.0,0.0,0.42125
399,21.91276,14.269136,0.2175,0.0,0.0,0.42
400,21.524437,14.305046,0.21625,0.0,0.0,0.4175
401,21.006672,14.352927,0.215,0.0,0.0,0.415
402,20.618347,14.388837,0.21375,0.0,0.0,0.41375
403,20.100582,14.436718,0.2125,0.0,0.0,0.41125
404,19.453377,14.496569,0.2125,0.0,0.0,0.40875
405,19.170101,14.499782,0.21125,0.0,0.0,0.4075
406,19.17009,14.326665,0.21,0.0,0.0,0.405
407,19.165134,14.238704,0.20875,0.0,0.0,0.40375
408,19.13079,14.141299,0.2075,0.0,0.0,0.40125
409,18.953186,13.989261,0.20625,0.0,0.0,0.39875
410,18.361385,13.979983,0.20625,0.0,0.0,0.3975
411,17.866844,13.979983,0.205,0.0,0.0,0.395
412,17.55125,13.979983,0.20375,0.0,0.0,0.39375
413,17.351927,13.979983,0.2025,0.0,0.0,0.39125
414,17.178614,14.024937,0.20125,0.0,0.0,0.38875
415,17.132599,14.058723,0.20125,0.0,0.0,0.3875
416,17.132599,14.058723,0.2,0.0,0.0,0.385
417,17.132599,14.058723,0.19875,0.0,0.0,0.38375
418,17.359818,13.979899,0.1975,0.0,0.0,0.38125
419,17.232094,13.998923,0.19625,0.0,0.0,0.38
420,17.001163,14.258225,0.19625,0.0,0.0,0.3775
421,16.763771,14.720846,0.195,0.0,0.0,0.37625
422,16.622913,15.084499,0.19375,0.0,0.0,0.37375
423,16.482056,15.448153,0.1925,0.0,0.0,0.3725
424,16.547382,15.8326235,0.19125,0.0,0.0,0.37
425,16.71395,16.02991,0.19125,0.0,0.0,0.36875
426,16.831291,16.055637,0.19,0.0,0.0,0.36625
427,17.02752,16.287048,0.18875,0.0,0.0,0.365
428,17.02001,16.80182,0.1875,0.0,0.0,0.3625
429,17.02001,17.439993,0.1875,0.0,0.0,0.36125
430,17.02001,17.925394,0.18625,0.0,0.0,0.35875
431,16.97502,18.041296,0.18,0.0,0.0,0.3575
432,16.97502,18.041296,0.18,0.0,0.0,0.35625
433,17.020016,17.697174,0.17875,0.0,0.0,0.35375
434,17.020016,17.188501,0.1775,0.0,0.0,0.3525
435,17.020016,16.709505,0.17625,0.0,0.0,0.35
436,17.020016,16.395664,0.17625,0.0,0.0,0.34875
437,17.020004,16.346071,0.175,0.0,0.0,0.3475
438,17.019047,16.322702,0.17375,0.0,0.0,0.345
439,17.005705,16.251554,0.17375,0.0,0.0,0.34375
440,16.938644,16.12887,0.1725,0.0,0.0,0.34125
441,16.421751,16.02998,0.17125,0.0,0.0,0.34
442,15.92383,16.14536,0.17125,0.0,0.0,0.33875
443,15.556959,16.179972,0.17,0.0,0.0,0.33625
444,15.556959,16.179972,0.16875,0.0,0.0,0.335
445,15.556959,16.179972,0.16875,0.0,0.0,0.33375
446,15.556959,16.179972,0.1675,0.0,0.0,0.33125
447,15.296972,16.179972,0.16625,0.0,0.0,0.33
448,15.296972,16.179972,0.16625,0.0,0.0,0.32875
449,15.296972,16.179972,0.165,0.0,0.0,0.32625
450,15.036984,16.179972,0.16375,0.0,0.0,0.325
451,15.07186,16.698774,0.16375,0.0,0.0,0.32375
452,15.106736,17.217577,0.1625,0.0,0.0,0.3225
453,15.141611,17.73638,0.16125,0.0,0.0,0.32
454,15.176487,18.255182,0.16125,0.0,0.0,0.31875
455,15.179994,18.644026,0.16,0.0,0.0,0.3175
456,15.179994,18.901995,0.15875,0.0,0.0,0.315
457,14.834038,19.081993,0.15875,0.0,0.0,0.31375
458,14.488083,19.261993,0.1575,0.0,0.0,0.3125
459,14.026809,19.501991,0.15625,0.0,0.0,0.31125
460,13.817075,19.65563,0.15625,0.0,0.0,0.30875
461,13.619459,19.991835,0.155,0.0,0.0,0.3075
462,13.35597,20.440105,0.155,0.0,0.0,0.30625
463,13.158354,20.776308,0.15375,0.0,0.0,0.305
464,12.963651,21.16582,0.1525,0.0,0.0,0.30375
465,12.963651,21.16582,0.1525,0.0,0.0,0.30125
466,12.963651,21.16582,0.15125,0.0,0.0,0.3
467,13.223638,21.16582,0.15125,0.0,0.0,0.29875
468,13.166524,21.521734,0.15,0.0,0.0,0.2975
469,13.179991,21.910192,0.14875,0.0,0.0,0.29625
